종별,날짜,true_label,is_true_anomaly,ours_flag,baseline_flag,if_score_eval,ae_score_eval,총사용량
주택용,2023-02-08,normal,0,0,0,-0.15217328,3.5275047e-05,28.160001754760742
주택용,2021-01-29,normal,0,0,1,-0.07387968,0.00034087393,23.810001373291016
주택용,2023-06-23,normal,0,0,0,-0.13479668,0.000473561,1.5300002098083496
주택용,2021-01-15,normal,0,0,0,-0.16720922,1.0738182e-05,15.029999732971191
주택용,2023-02-20,normal,0,0,0,-0.16186222,2.7949536e-05,24.31999969482422
주택용,2021-02-14,normal,0,0,1,-0.17171983,9.387054e-05,5.930000305175781
주택용,2024-09-12,normal,0,0,1,-0.037282143,0.0018117464,0.559999942779541
주택용,2025-11-16,normal,0,0,0,-0.17662391,4.4004497e-05,5.12000036239624
주택용,2025-12-21,normal,0,0,0,-0.17539264,2.3225997e-05,11.34999942779541
주택용,2023-09-29,normal,0,0,0,-0.14707758,0.00024007622,1.950000286102295
주택용,2025-06-26,normal,0,0,0,-0.14518814,0.0002375209,2.069999933242798
주택용,2024-09-08,normal,0,0,1,-0.14763945,0.00042770707,1.440000057220459
주택용,2022-06-22,normal,0,0,0,-0.057818603,0.001160912,0.6499999165534973
주택용,2022-12-26,normal,0,0,0,-0.1725989,4.060283e-05,20.479999542236328
주택용,2022-03-25,normal,0,0,0,-0.19058987,5.8009264e-05,6.590000152587891
주택용,2024-06-05,normal,0,0,0,-0.1779783,0.00018804734,3.2400002479553223
주택용,2025-11-26,normal,0,0,0,-0.18476474,1.718746e-05,7.160000324249268
주택용,2025-03-12,normal,0,0,0,-0.15961932,0.00026199972,1.690000295639038
주택용,2022-05-14,normal,0,0,0,-0.13670777,0.0005710674,1.4500001668930054
주택용,2025-12-26,normal,0,0,0,-0.17367065,3.6611036e-05,14.0
주택용,2023-06-12,normal,0,0,0,-0.1538225,0.00023083157,0.27000004053115845
주택용,2022-11-01,normal,0,0,0,-0.17504202,0.00010442397,3.4200000762939453
주택용,2023-01-09,normal,0,0,0,-0.1357298,6.8350426e-05,8.579999923706055
주택용,2022-12-19,normal,0,0,0,-0.1818929,5.0044353e-05,5.920000076293945
주택용,2023-08-05,normal,0,0,0,-0.16631636,0.00029358032,2.120000123977661
주택용,2021-10-14,normal,0,0,0,-0.13762033,0.0005433072,2.299999713897705
주택용,2025-08-30,normal,0,0,0,-0.09715506,0.0006425318,1.0399998426437378
주택용,2025-01-05,normal,0,0,1,-0.09330953,0.0008256256,2.9800000190734863
주택용,2022-03-14,normal,0,0,0,-0.17815495,6.223238e-05,8.25
주택용,2022-12-27,normal,0,0,0,-0.1771752,3.959495e-05,16.96000099182129
주택용,2021-10-07,normal,0,0,0,-0.1780064,0.00016546727,2.5500004291534424
주택용,2025-10-20,normal,0,0,0,-0.15165208,0.00020959704,6.6100006103515625
주택용,2022-04-19,normal,0,0,0,-0.116512574,0.00029281407,1.6299999952316284
주택용,2021-03-25,normal,0,0,1,-0.1706822,0.00018361075,0.5999999046325684
주택용,2023-11-28,normal,0,0,1,-0.14532124,7.45747e-05,17.790000915527344
주택용,2022-05-26,normal,0,0,1,-0.024384419,0.0021752098,0.20000000298023224
주택용,2024-10-06,normal,0,0,1,-0.048779417,0.001089818,0.7999998927116394
주택용,2021-12-27,normal,0,0,1,-0.13367042,9.106953e-05,5.280000686645508
주택용,2022-01-14,normal,0,0,0,-0.15616468,5.7808193e-05,23.729999542236328
주택용,2025-02-11,normal,0,0,0,-0.16015285,8.331149e-05,14.430000305175781
주택용,2024-08-30,normal,0,0,0,-0.1653189,0.00023537698,2.0500001907348633
주택용,2021-11-08,normal,0,0,0,-0.17361818,8.129799e-05,6.770000457763672
주택용,2024-12-10,normal,0,0,1,-0.16652554,0.00011288471,2.1499996185302734
주택용,2022-01-11,normal,0,0,0,-0.18778245,5.5774883e-05,6.6700005531311035
주택용,2022-11-22,normal,0,0,1,-0.17535193,0.00010621023,2.7300004959106445
주택용,2023-12-10,normal,0,0,1,-0.18240772,4.4921584e-05,4.12000036239624
주택용,2023-05-09,normal,0,0,0,-0.17981786,6.177408e-05,5.170000076293945
주택용,2024-11-25,normal,0,0,0,-0.16918924,0.00014518587,4.909999847412109
주택용,2024-07-16,normal,0,0,0,-0.15034425,0.0002658267,1.7799999713897705
주택용,2023-11-30,normal,0,0,0,-0.16926683,3.7986636e-05,15.130001068115234
주택용,2025-03-11,normal,0,0,0,-0.0856893,0.00078513264,5.329999923706055
주택용,2021-03-05,normal,0,0,0,-0.17958318,8.642176e-05,5.75
주택용,2022-08-08,normal,0,0,1,-0.16702828,0.00013593172,2.120000123977661
주택용,2024-04-08,normal,0,0,1,-0.072253175,0.0004335281,0.2600000202655792
주택용,2024-11-27,normal,0,0,0,-0.15197802,2.6957443e-05,11.84000015258789
주택용,2024-10-12,normal,0,0,1,-0.06949108,0.0010237211,0.8799998760223389
주택용,2022-02-18,normal,0,0,0,-0.1884191,7.032188e-05,8.0
주택용,2023-09-16,normal,0,0,0,-0.15591,0.00020163308,0.40000003576278687
주택용,2022-10-15,normal,0,0,0,-0.14505,0.00015842922,3.5899999141693115
주택용,2022-03-16,normal,0,0,0,-0.18468362,4.9004953e-05,7.840000152587891
주택용,2025-11-14,normal,0,0,0,-0.16210769,0.000120438606,2.9900002479553223
주택용,2024-07-28,normal,0,0,0,-0.13079311,0.00025960352,2.0399997234344482
주택용,2022-10-13,normal,0,0,1,-0.06814004,0.00029157745,3.070000410079956
주택용,2024-06-18,normal,0,0,0,-0.11093445,0.0009892817,1.2099997997283936
주택용,2023-02-07,normal,0,0,0,-0.1916647,1.8016917e-05,7.580000400543213
주택용,2023-11-09,normal,0,0,1,-0.10182795,8.962278e-05,4.429999828338623
주택용,2021-11-14,normal,0,0,1,-0.16723467,6.481392e-05,3.630000352859497
주택용,2023-03-07,normal,0,0,1,-0.11048295,0.00032738014,20.130001068115234
주택용,2025-09-04,normal,0,0,0,-0.15545683,0.0003511516,2.140000104904175
주택용,2021-08-19,normal,0,0,1,-0.020614607,0.0023306708,0.06999999284744263
